1 5 2 1 11
-3 -4 0 1 -3
4 -2 -2 1 8
-2 -1 -2 3 0
-5 3 0 3 -1
4 -4 1 3 0
2 0 1 2 1
-2 2 -3 3 -2
4 0 2 3 1
2 -3 -3 1 11
-2 3 3 3 2
0 2 2 1 4
-3 0 -1 3 -1
1 -2 -1 2 1
1 -3 2 1 -5
4 2 3 2 5
1 1 -3 3 0
4 -1 0 2 2
0 4 -3 3 -4
-4 1 1 3 -1
-2 -1 2 2 -2
4 4 2 3 4
-1 0 0 1 -1
-5 -5 -1 2 0
3 -3 4 1 -9
0 -2 0 2 0
-4 0 4 2 -2
-4 1 2 1 -2
-4 5 2 3 2
-5 2 1 1 -3
-2 -3 3 3 -3
5 NA -3 1 -1
2 0 -1 3 0
-3 4 3 2 4
3 5 0 3 1
0 4 4 1 16
-5 -2 1 3 -2
-5 1 -2 2 -3
0 1 2 2 1
-5 2 -1 1 -7
NA -2 -3 1 10
-4 3 -3 1 -13
5 2 1 NA 7
-3 1 4 1 1
0 4 1 3 1
-5 3 3 3 1
-1 -1 3 2 -2
-5 0 -3 2 -2
0 -2 1 3 0
5 -3 -1 2 4
-1 -5 3 3 -5
-1 -5 0 3 0
-3 -2 2 1 -7
-2 2 3 1 4
3 -1 -1 2 2
4 -4 -1 1 8
-4 4 1 3 0
-2 3 0 1 -2
1 0 0 1 1
-4 -4 0 3 -1
-5 4 2 2 1
5 -1 0 3 1
-4 4 -3 2 -8
0 2 3 2 3
4 5 -2 2 -3
3 0 2 3 1
-3 3 3 3 2
-2 5 -1 2 -3
-5 -4 0 3 -1
5 -3 -3 3 4
1 5 -3 1 -14
5 0 2 2 2
3 2 2 1 7
2 1 -2 3 0
3 -2 -3 3 3
-4 1 0 1 -4
3 -4 0 3 1
-5 3 3 3 1
-1 -1 2 2 -1
1 -4 -2 2 4
1 3 0 2 0
4 5 -2 2 -3
-1 3 -1 3 -1
-3 -5 2 2 -6
4 1 0 1 4
-2 4 3 3 3
5 3 -3 1 -4
1 4 -1 3 -1
4 2 0 2 2
1 -3 -1 1 4
4 -1 -1 1 5
2 5 -1 1 -3
-5 -3 2 3 -3
-3 2 -2 -50 -7
1 -1 -1 3 0
-2 2 -1 3 -1
4 -1 -1 1 5
-5 -1 2 3 -2
2 0 3 1 2
-2 2 -3 1 -8
3 3 3 1 12
-5 5 4 3 5
-5 5 2 2 2
1 2 4 1 9
0 -4 1 1 -4
-1 -3 -2 2 2
-4 5 -2 2 -7
4 -1 -1 1 5
1 3 4 3 4
5 4 4 1 21
5 3 3 3 4
-5 -3 -3 1 4
0 -2 0 2 0
5 -1 -3 3 2
3 -3 0 3 1
-5 4 0 1 -5
2 0 -2 2 1
3 0 4 3 1
-5 3 4 2 3
-2 3 -3 3 -3
5 -1 -3 2 4
4 -5 2 1 -6
2 3 0 3 0
-3 -3 -2 1 3
-3 5 1 1 2
-3 -2 -3 1 3
5 -3 -1 1 8
4 -3 0 1 4
2 3 0 3 0
-3 -2 -3 3 1
-4 5 -3 1 -19
0 5 2 2 5
-1 2 -3 3 -2
-3 -2 1 1 -5
0 1 1 3 0
-3 -3 3 3 -4
5 0 -1 3 1
NA 5 -2 2 -4
4 1 -1 3 1
NA -4 -2 3 1
NA 2 -3 3 -3
2 1 4 3 2
-2 3 1 1 1
3 1 -2 2 0
5 -2 1 2 1
3 -1 2 3 0
-1 0 -3 3 0
-1 -3 -3 1 8
-4 4 0 3 -1
2 1 -2 1 0
5 4 2 2 6
3 -1 4 2 0
-3 4 3 3 3
1 4 -3 1 -11
2 -2 -3 2 4
5 1 2 1 7
2 -3 2 3 -1
5 3 4 1 17
-4 -4 -2 1 4
3 -1 0 2 1
-3 5 3 1 12
-1 4 -3 1 -13
-4 -4 -1 2 0
1 1 2 2 1
-2 3 0 3 0
-2 4 3 3 3
-5 -1 -3 3 0
4 -3 -2 3 3
0 -3 2 3 -2
-2 3 -1 2 -2
1 3 2 3 2
3 -1 1 1 2
-3 1 -2 3 -1
-1 1 3 1 2
5 -1 NA 3 0
-3 4 -3 3 -5
1 -3 1 3 0
3 -1 -1 1 4
4 -2 1 3 0
1 -1 -1 2 1
4 -3 0 2 2
-1 -5 4 2 -10
-5 4 -2 2 -6
-3 1 2 NA -1
5 0 4 2 2
-2 -3 0 3 0
2 -2 -3 2 4
3 1 2 3 1
-5 4 1 2 0
-4 -4 -3 1 8
-3 1 NA 3 0
-3 0 1 1 -3
2 -2 -2 1 6
-3 -2 0 1 -3
-2 -5 1 3 -2
-3 -2 2 1 -7
2 1 4 1 6
5 1 4 1 9
-1 -2 -1 1 1
-2 5 4 2 9
5 3 4 2 8
-2 1 -3 1 -5
-5 3 -2 3 -3
1 -1 3 2 -1
-5 -4 3 2 -8
1 -2 4 3 -2
-3 3 3 3 2
5 -4 -3 3 5
5 -1 4 2 0
1 2 -3 1 -5
1 5 0 1 1
3 -2 2 1 -1
2 1 0 2 1
-4 2 -3 1 -10
0 -5 4 3 -6
-4 2 1 3 0
5 -5 2 3 -1
-2 3 4 1 10
0 3 0 3 0
1 -1 -3 1 4
-4 -1 -2 1 -2
-2 -1 4 1 -6
-3 5 0 3 -1
0 -3 4 1 -12
0 1 3 3 1
-4 -4 -1 3 0
5 3 -1 3 0
0 1 3 1 3
0 4 0 3 0
-5 -1 4 3 -3
-2 0 3 1 -2
-4 4 3 3 2
4 3 0 1 4
-5 4 -2 2 -6
0 -3 -3 3 3
-2 0 -1 1 -2
-1 1 -3 1 -4
-4 -1 -3 2 0
-1 -1 0 NA 0
4 -5 NA 1 -1
-5 2 -3 3 -3
-5 0 0 2 -2
3 2 1 2 2
0 -5 2 3 -3
2 -5 1 3 -1
0 4 3 3 4
1 0 3 3 0
-3 -2 2 2 -3
3 -1 NA 1 1
0 0 2 1 0
3 0 -1 1 3
0 0 4 1 0
-2 -3 -3 2 3
-1 -3 3 1 -10
-2 1 1 1 -1
5 -4 3 2 -3
4 1 1 1 5
-5 4 1 3 0
0 1 1 2 0
-1 -4 -2 3 2
-4 3 1 2 0
2 2 -2 3 0
-2 3 2 1 4
5 1 1 NA 3
2 3 4 3 4
5 3 1 1 8
3 0 4 3 1
0 -4 -1 2 2
-2 -2 3 3 -2
NA 3 -3 3 -1
-2 0 2 3 0
5 2 4 3 4
4 -2 -3 3 3
3 4 0 3 1
NA -3 3 2 -3
0 5 1 1 5
-4 3 -2 2 -5
3 4 4 1 19
-5 2 4 2 1
-3 -2 -3 2 1
-3 -5 -3 3 4
-5 0 0 2 -2
1 2 2 1 5
0 1 -2 2 -1
3 0 4 1 3
-3 1 1 3 0
-2 -3 -1 1 1
-3 0 0 1 -3
4 5 -3 3 -3
3 -1 2 2 0
4 -2 4 1 -4
-4 -2 -3 1 2
4 3 1 3 2
1 -5 -1 2 3
2 -2 -3 3 2
3 -3 -2 2 4
1 3 -2 3 -1
-3 3 -2 2 -4
-2 0 -2 3 0
5 0 0 3 1
0 4 -2 2 -4
-2 -5 -3 1 13
3 -3 -2 2 4
-2 0 1 3 0
4 4 -2 2 -2
3 0 -2 1 3
-5 -2 3 3 -3
-1 0 -3 2 0
-3 -2 -1 3 0
-4 4 1 1 0
-1 3 -3 3 -3
4 -5 -2 1 14
1 -2 -2 1 5
4 0 -2 2 2
2 3 0 1 2
1 2 -1 2 0
4 2 2 2 4
3 -5 3 2 -6
0 -2 1 2 -1
-2 -5 -1 3 1
0 -1 0 2 0
0 5 3 1 15
4 5 0 2 2
1 -4 1 1 -3
0 2 -1 3 0
0 -2 -3 1 6
4 4 2 1 12
-4 0 -1 3 -1
-2 5 -1 1 -7
-2 -2 4 2 -5
1 1 -3 3 0
-1 -1 3 2 -2
4 -2 0 2 2
1 -1 -3 1 4
-3 1 -3 2 -3
1 -4 -3 3 4
-5 1 -2 1 -7
4 3 0 3 1
3 4 -2 3 -1
-2 5 4 1 18
-5 1 2 1 -3
4 4 -3 2 -4
-5 0 -3 3 -1
-4 2 0 2 -2
0 -3 -2 3 2
-4 -2 -1 2 -1
-2 1 2 2 0
5 3 2 2 5
-2 -2 1 2 -2
-2 5 0 1 -2
3 3 3 2 6
4 2 -1 1 2
-3 3 -3 1 -12
5 2 1 1 7
1 3 0 1 1
0 3 -1 3 -1
-3 5 -3 1 -18
-3 1 0 3 -1
-1 4 -2 3 -3
-2 0 -3 1 -2
5 -4 1 1 1
1 3 -3 1 -8
-3 1 4 1 1
1 1 -3 2 -1
4 4 3 3 5
2 2 0 2 1
3 -3 -3 2 6
-4 -3 0 3 -1
1 1 3 3 1
NA -2 2 3 -3
5 1 -1 2 2
2 -4 1 3 0
2 -3 3 1 -7
3 4 1 2 3
3 2 3 1 9
-3 1 4 1 1
-5 5 0 3 -1
0 NA 0 2 0
-1 1 4 NA 1
1 2 4 3 3
3 5 1 3 2
-5 -4 -3 2 3
-3 -5 -1 3 0
-5 2 3 2 0
1 -1 0 2 0
1 0 -2 3 0
5 0 1 2 2
-3 -5 4 3 -7
3 3 1 1 6
-2 5 3 3 4
4 1 -1 3 1
-4 -1 1 1 -5
-2 -4 -1 1 2
-1 -3 -2 3 1
5 5 0 3 1
0 -3 2 2 -3
1 1 1 2 1
5 -1 2 2 1
-1 -4 -1 1 3
-1 4 4 3 5
-4 4 1 1 0
2 -3 4 2 -5
-3 -5 4 2 -11
3 -3 -2 2 4
1 -4 -2 3 3
5 -4 0 2 2
1 -1 2 1 -1
-3 4 -2 3 -3
5 -3 -2 3 3
3 3 3 1 12
-3 -5 0 3 -1
5 2 1 3 2
-4 4 4 3 4
4 5 2 2 7
-4 3 -1 2 -3
-4 -4 -1 3 0
2 3 -3 3 -2
0 -2 4 2 -4
3 2 -1 2 0
-4 2 -1 1 -6
-4 4 -2 3 -4
5 1 1 2 3
1 2 4 2 4
3 2 0 2 1
4 -1 -2 2 3
3 -2 -1 3 1
3 1 3 3 2
-1 4 -1 2 -2
3 3 3 1 12
-5 -4 3 3 -5
3 -5 0 3 1
5 -1 3 1 2
2 -3 -2 1 8
3 -3 1 3 0
-1 3 -1 -50 -2
-3 -3 4 1 -15
3 -3 3 2 -3
5 -2 4 1 -3
-1 3 3 2 4
0 -3 0 1 0
3 3 2 3 3
NA 1 -1 1 -3
-1 -4 -2 1 7
-2 -1 -1 3 0
3 5 -2 1 -7
2 -1 2 2 0
-2 -2 -2 1 2
2 NA -2 3 0
-3 0 2 3 -1
-1 -4 2 1 -9
-4 5 -2 2 -7
-5 1 -1 1 -6
4 -5 -1 2 4
-5 3 -2 1 -11
5 4 3 3 5
2 5 -3 3 -4
4 -1 -3 3 2
-4 0 -1 1 -4
-2 -2 1 3 -1
-1 -1 4 3 -1
5 3 -3 3 -1
-1 NA 3 3 -3
-4 -5 0 2 -2
-1 -2 -3 3 1
-1 1 3 1 2
1 NA -2 3 -2
-2 -4 2 2 -5
5 -1 1 3 1
2 0 1 1 2
3 -5 2 3 -2
-4 0 2 2 -2
-2 3 -2 2 -4
4 1 1 3 1
-5 3 2 3 0
3 5 4 1 23
-5 -3 2 1 -11
4 0 4 2 2
0 -2 2 -50 -4
-5 2 3 NA 0
2 -4 -3 3 4
0 0 -3 1 0
0 1 -1 1 -1
5 2 2 3 3
0 1 -2 1 -2
1 -5 -2 3 3
3 2 1 2 2
1 2 3 2 3
1 3 -2 3 -1
-4 -4 -3 2 4
0 3 -1 1 -3
2 -4 -2 2 5
-2 2 2 1 2
-4 4 4 2 6
3 2 -3 2 -1
-3 -2 0 1 -3
NA 4 2 2 6
-4 -3 -2 3 0
-4 5 4 3 5
0 -3 -3 3 3
1 3 0 3 0
-1 2 4 3 2
3 2 -3 3 -1
-1 0 2 1 -1
5 -4 -2 3 4
4 3 4 1 16
-2 1 0 1 -2
-3 2 4 3 1
1 1 4 2 2
-3 -5 3 1 -18
-2 3 -2 3 -2
2 1 -1 2 0
-2 3 4 2 5
-2 4 0 2 -1
-4 2 -3 2 -5
1 5 1 2 3
2 0 -1 3 0
NA NA 2 1 8
1 2 2 3 1
2 2 1 1 4
2 5 1 1 7
4 0 -3 2 2
3 3 2 1 9
5 -2 4 1 -3
-4 -4 -2 3 1
-4 3 0 3 -1
4 5 3 1 19
5 3 4 3 5
-3 1 1 2 -1
-2 0 -1 1 -2
1 -3 -2 2 3
1 -5 4 2 -9
-3 -5 -1 3 0
3 2 -2 2 0
-2 1 2 1 0
-3 0 3 3 -1
5 5 4 3 8
2 -3 2 1 -4
0 -5 0 2 0
-4 -4 -1 1 0
4 -1 4 1 0
-5 -2 -2 1 -1
1 -2 -2 3 1
-5 0 -1 2 -2
0 2 4 1 8
-1 0 1 1 -1
2 -4 -1 3 2
-1 -4 -3 2 5
-5 3 2 1 1
1 -2 -3 3 2
-3 1 1 1 -2
-5 -1 -2 3 -1
-1 1 3 1 2
0 1 3 2 1
-1 -2 1 3 -1
4 4 -3 3 -2
-1 -1 2 1 -3
2 -4 4 1 -14
-1 -1 4 2 -2
1 -2 4 1 -7
2 -3 -3 1 11
-2 -2 -1 3 0
3 5 1 2 4
5 -1 -3 1 8
5 2 -3 3 0
5 -4 -3 3 5
-4 5 3 2 5
3 4 1 2 3
1 4 -2 1 -7
-4 4 4 1 12
-5 1 1 2 -2
4 4 -3 2 -4
4 0 -2 1 4
-4 2 1 2 -1
-4 3 4 3 2
-2 1 1 2 0
3 3 -2 3 -1
5 -5 -2 3 5
0 2 -3 2 -3
1 2 -2 2 -1
0 2 3 2 3
-3 1 0 2 -1
-4 3 -3 3 -4
-4 5 -2 3 -4
-3 1 0 3 -1
-4 4 1 2 0
4 -1 3 2 0
-5 1 3 2 -1
-5 -3 -2 1 1
1 5 1 2 3
-5 -1 1 3 -2
-1 1 1 2 0
1 4 0 2 0
1 0 -2 3 0
-5 -3 0 3 -1
1 5 4 2 10
NA -3 4 2 -8
-4 -5 1 3 -3
-5 -5 1 2 -5
1 5 -1 2 -2
4 4 -2 1 -4
-3 4 0 1 -3
-4 0 3 1 -4
-3 -2 0 2 -1
-3 -4 4 3 -6
-5 2 0 3 -1
-2 -5 -3 2 6
-1 1 4 3 1
3 -4 3 3 -3
-5 2 3 2 0
1 -2 -1 3 1
-1 3 0 1 -1
2 0 3 3 0
0 -1 -2 1 2
-1 -3 1 1 -4
-4 1 4 1 0
-1 5 1 2 2
3 -4 0 3 1
-3 -1 4 3 -2
1 -3 2 3 -1
-4 -4 -1 3 0
-1 -1 4 1 -5
2 5 4 2 11
0 5 -3 1 -15
5 0 4 2 2
3 3 1 3 2
-5 5 3 1 10
-1 -5 4 2 -10
-5 4 -1 1 -9
0 -5 -1 2 2
0 -2 4 2 -4
0 -2 1 2 -1
1 -5 0 3 0
3 1 3 2 3
-3 4 1 2 0
-1 4 -1 1 -5
3 1 4 2 3
-4 2 -3 3 -3
0 -4 0 2 0
-3 5 -2 3 -4
-4 5 -3 3 -6
-1 NA 0 1 -1
2 0 2 1 2
-2 -3 -2 1 4
5 -3 1 3 0
2 -2 -2 2 3
1 -2 -1 1 3
-3 2 0 1 -3
2 -1 0 2 1
2 2 -1 1 0
-1 1 -2 3 -1
5 0 3 3 1
-3 4 -1 3 -2
-5 1 0 3 -1
0 NA 3 1 -6
4 4 -1 1 0
-3 2 0 NA -3
-1 4 0 1 -1
5 1 0 2 2
4 0 -1 1 4
-5 -3 4 1 -17
0 -1 4 NA -4
2 5 4 3 7
-2 4 2 3 2
1 3 3 2 5
-4 0 1 1 -4
-3 -4 -3 2 4
-4 NA 1 3 -2
1 -5 3 1 -14
1 -3 -1 2 2
0 -2 -2 2 2
5 1 1 1 6
-2 -5 -3 1 13
2 -4 -1 2 3
-3 5 1 1 2
5 -2 4 2 -1
-2 -1 -3 3 0
-5 5 -3 3 -6
0 5 -3 3 -5
2 -2 0 1 2
5 -4 2 2 -1
-3 0 -1 3 -1
1 3 0 1 1
-3 5 -2 3 -4
0 3 3 1 9
-3 3 -1 1 -6
5 1 2 2 3
-3 -1 3 3 -2
5 5 0 1 5
2 -1 -3 1 5
-3 5 1 2 1
-3 -3 -1 1 0
2 -1 0 3 0
-3 -5 0 3 -1
1 4 -1 1 -3
3 3 -1 3 0
2 -1 0 1 2
2 -4 1 2 -1
1 3 -1 1 -2
0 -1 -1 2 0
-3 0 -3 3 -1
-2 -2 0 1 -2
4 -1 0 3 1
4 3 0 3 1
3 4 0 2 1
4 -2 4 1 -4
-5 -3 4 3 -5
-3 -2 1 2 -2
3 3 1 3 2
2 4 -1 1 -2
1 -3 -2 2 3
-1 -1 -3 3 0
4 0 1 3 1
5 2 4 3 4
-4 4 0 3 -1
2 -4 0 1 2
5 5 1 1 10
2 -5 0 2 1
4 -1 0 2 2
5 -1 2 2 1
-2 -2 0 3 0
-4 -3 -1 2 0
0 -5 0 1 0
5 -2 2 2 0
-1 0 0 1 -1
2 4 3 2 7
4 -5 -1 1 9
-3 1 2 2 0
-5 -4 2 1 -13
-4 -1 -3 2 0
2 -5 -3 1 17
-1 2 -1 1 -3
2 -4 -2 1 10
4 5 3 3 6
2 4 0 2 1
-5 0 -3 1 -5
5 -4 0 1 5
3 4 2 3 3
5 -5 -1 2 5
-4 4 0 2 -2
-4 -1 -2 1 -2
-5 -2 4 2 -6
-2 -3 4 3 -4
3 -4 0 1 3
3 5 1 3 2
-4 -2 0 3 -1
3 -3 -1 1 6
-3 -2 -1 1 -1
0 5 2 2 5
0 -1 1 2 0
-1 -5 4 2 -10
-4 2 1 3 0
3 0 1 2 1
-5 -1 1 1 -6
-3 0 4 3 -1
4 -3 2 1 -2
2 3 0 1 2
-1 2 0 2 0
0 -5 -2 2 5
-4 -2 -2 1 0
-3 -4 3 1 -15
3 1 0 2 1
2 2 2 2 3
2 -5 2 1 -8
5 -2 2 3 0
-4 -1 -3 1 -1
-3 -2 2 3 -2
4 -5 1 3 0
4 -1 0 3 1
-4 -2 -1 2 -1
-4 -2 2 3 -2
1 0 -3 1 1
-2 0 -1 3 0
-5 5 -1 2 -5
1 5 0 1 1
5 0 4 3 1
0 -3 2 1 -6
2 1 1 2 1
5 -4 0 3 1
0 2 2 1 4
3 4 3 2 7
1 3 -2 2 -2
5 -3 4 2 -3
-1 -4 4 1 -17
-4 4 0 2 -2
-3 3 4 3 3
0 3 0 3 0
2 -3 3 3 -2
0 -2 2 3 -1
2 3 -1 3 0
-4 -3 -1 1 -1
-5 -2 -2 1 -1
5 5 1 1 10
-1 -3 -1 3 0
-2 -5 1 1 -7
3 -1 4 1 -1
-1 2 -3 3 -2
4 5 0 1 4
-1 0 4 1 -1
-4 1 0 3 -1
3 3 4 1 15
2 -3 -1 3 1
5 3 -3 1 -4
-2 -3 1 1 -5
5 -2 -1 1 7
-4 3 4 3 2
3 -2 1 3 0
0 -4 1 1 -4
-4 4 3 3 2
-3 -4 -1 3 0
-3 3 0 NA -1
-2 1 -2 2 -2
-2 1 2 3 0
4 5 0 3 1
-2 -2 0 2 -1
-1 -5 -3 3 4
NA 1 3 3 1
-4 3 -2 2 -5
5 1 0 1 5
1 -1 0 2 0
-5 -4 -2 2 1
1 2 4 2 4
4 1 0 3 1
4 1 4 1 8
-1 4 NA 2 5
2 -5 -2 2 6
1 -5 0 3 0
-5 2 -2 3 -3
2 5 -2 3 -2
4 1 -1 2 1
3 4 3 2 7
2 -1 -2 2 2
4 -4 -3 3 5
4 5 2 3 4
-2 0 0 3 0
3 3 1 1 6
2 5 4 1 22
-3 -5 2 1 -13
-3 1 2 2 0
-4 5 -1 1 -9
-4 4 4 2 6
-2 0 -2 3 0
1 -2 0 1 1
-5 -5 3 3 -6
-5 0 3 2 -2
0 -1 -2 3 0
4 5 -3 2 -5
-5 -3 -2 1 1
-3 4 2 1 5
-2 -5 0 3 0
5 -5 -3 2 10
-5 NA 2 3 0
1 -3 -1 1 4
-1 -1 4 1 -5
4 -1 2 2 1
-4 -1 -3 3 0
-4 3 -1 2 -3
4 4 3 1 16
-2 5 2 2 4
-1 1 3 2 1
4 -1 -3 3 2
-2 -1 1 3 -1
-3 -3 2 3 -3
-4 -5 -3 1 11
5 -4 0 1 5
5 1 -3 1 2
-3 5 4 3 5
3 -3 -3 3 4
-5 3 -2 3 -3
-2 -3 3 3 -3
4 -5 2 3 -2
-4 -3 -2 2 1
-5 0 -2 1 -5
2 -5 -1 1 7
-1 1 -1 3 0
-5 NA 2 1 1
3 -2 1 1 1
-3 -5 -3 1 12
-5 -3 2 1 -11
5 3 -1 1 2
-5 -3 -1 3 0
-5 4 -1 1 -9
-3 1 1 1 -2
3 -3 0 2 1
3 -3 2 3 -1
3 4 1 3 2
3 0 -1 3 1
-1 -1 4 2 -2
-5 5 4 2 7
1 -5 2 3 -3
1 -1 2 2 0
0 3 -2 1 -6
2 1 0 2 1
-2 -4 -3 1 10
-1 3 1 3 0
-5 -2 3 2 -5
4 3 3 1 13
-3 1 2 1 -1
-1 5 4 1 19
0 -4 -2 2 4
3 -3 -1 3 2
3 0 -3 2 1
NA -2 -2 2 2
NA 3 3 2 7
-5 -5 -3 1 10
2 2 -1 1 0
2 0 1 2 1
-4 -2 0 3 -1
-5 5 2 1 5
-5 1 0 2 -2
-4 5 3 1 11
-4 4 3 2 4
-3 1 0 1 -3
1 0 -2 2 0
-1 3 0 2 0
-1 2 -1 2 -1
-2 2 4 1 6
5 4 1 3 3
-1 -1 -3 1 2
-3 1 -2 1 -5
-4 1 3 2 0
-2 1 1 1 -1
1 3 -3 3 -2
4 2 -3 1 -2
-2 1 2 3 0
2 -1 2 1 0
3 -3 3 1 -6
5 0 0 2 2
5 4 3 2 8
-4 3 -3 2 -6
0 -5 2 3 -3
-2 5 -3 3 -5
3 -2 0 2 1
-1 -3 -1 2 1
-3 5 0 3 -1
-2 NA -3 2 -2
5 -3 4 2 -3
1 -3 -2 3 2
1 -1 -3 3 1
-4 0 3 3 -1
2 1 -3 2 0
-4 -5 2 3 -4
-1 2 0 1 -1
0 -3 2 1 -6
-2 1 -2 1 -4
4 2 -2 1 0
3 -4 0 1 3
-1 2 -1 1 -3
-2 -4 3 1 -14
-5 -1 4 3 -3
-4 0 -3 2 -2
-5 3 -3 3 -4
-2 2 -2 1 -6
-5 0 4 3 -1
4 -5 3 1 -11
-5 5 0 2 -2
-5 4 2 2 1
-1 4 -2 2 -4
-4 -4 -1 3 0
3 -3 2 3 -1
5 4 4 3 7
0 4 4 3 5
-2 -3 3 3 -3
-3 3 -3 2 -6
-2 2 2 1 2
4 3 -3 1 -5
-2 -1 -1 3 0
4 -5 NA 2 2
-4 -3 -3 1 5
-4 -5 1 3 -3
3 -2 -2 3 2
-3 3 -2 3 -3
-5 3 -2 2 -5
2 -5 0 2 1
-4 5 0 3 -1
-5 1 3 3 0
1 5 4 3 7
0 -2 -3 1 6
4 -5 -1 1 9
1 0 -2 3 0
4 5 3 2 9
-3 -2 -3 2 1
3 3 -3 3 -2
2 1 -2 2 0
-4 -4 -2 1 4
5 3 0 2 2
2 -2 4 1 -6
5 0 -2 3 1
-5 3 2 2 0
1 -3 0 1 1
1 -3 2 3 -1
0 4 0 1 0
-1 -3 3 2 -5
-2 3 -1 NA -1
5 4 -1 1 1
-2 3 0 2 -1
-4 -3 2 2 -5
-3 -3 1 1 -6
3 1 1 3 1
4 -2 4 3 -1
-2 -4 3 3 -4
-3 NA 1 2 -3
2 -3 2 3 -1
3 -2 -3 1 9
1 4 -3 1 -11
-3 -1 -3 2 0
-4 -2 3 1 -10
1 0 -1 1 1
-1 4 -1 3 -1
-2 0 -2 2 -1
4 0 -2 1 4
5 -3 3 1 -4
-3 0 4 1 -3
4 0 1 1 4
1 -1 3 3 0
-1 3 2 2 2
-2 2 0 3 0
-1 -4 4 2 -8
-1 4 2 3 2
1 -1 4 2 -1
2 1 1 1 3
4 0 3 3 1
-2 -3 4 3 -4
1 2 3 3 2
2 -5 1 2 -1
0 5 -3 2 -7
-4 1 -3 1 -7
5 5 -1 3 0
-2 5 3 1 13
2 0 0 1 2
1 -5 -3 2 8
0 -3 -2 1 6
4 -2 4 2 -2
4 -2 -1 1 6
-1 -4 3 3 -4
-4 5 3 1 11
5 -4 -1 1 9
0 4 1 2 2
-5 2 -3 2 -5
0 4 2 2 4
5 0 4 2 2
2 2 -1 3 0
-5 3 1 3 0
0 2 1 2 1
2 5 -1 1 -3
-3 2 -2 3 -2
2 4 -1 2 -1
3 2 -2 3 0
5 4 4 3 7
1 0 1 2 0
0 4 4 1 16
2 2 -1 1 0
2 -5 -3 1 17
2 -5 -3 3 5
0 5 -2 1 -10
1 5 3 1 16
-4 -5 4 1 -24
3 0 0 1 3
-3 -1 3 1 -6
0 -4 4 1 -16
-2 4 4 2 7
1 2 3 1 7
-2 2 3 2 2
4 1 -3 1 1
5 4 2 3 4
-3 2 -1 2 -2
0 -1 NA 2 0
-4 5 2 2 3
0 4 4 1 16
1 -5 3 2 -7
-1 5 -2 3 -3
-4 -5 3 2 -9
2 2 1 3 1
-3 1 1 1 -2
5 -4 2 2 -1
3 -3 -2 1 9
0 4 4 1 16
-4 2 -3 2 -5
2 -3 1 NA -1
5 2 3 1 11
5 0 3 2 2
1 -4 -1 2 2
-3 -4 2 1 -11
2 3 0 2 1
5 -4 -2 2 6
0 0 1 3 0
4 1 0 3 1
1 4 -1 2 -1
-3 1 0 2 -1
0 3 3 1 9
1 2 4 3 3
-3 -2 0 3 -1
4 2 -2 3 0
0 -4 2 1 -8
3 -1 -1 1 4
-3 -2 3 2 -4
3 -4 -2 2 5
2 -1 3 3 0
1 -5 -3 3 5
5 -1 3 3 0
-2 2 3 1 4
-4 4 3 1 8
-1 -2 3 1 -7
-4 1 -2 3 -2
3 4 -3 1 -9
4 -4 2 1 -4
-3 3 -3 2 -6
2 0 3 2 1
-5 -1 -3 2 -1
4 -1 4 3 0
4 4 2 1 12
-5 2 -2 3 -3
1 -1 3 3 0
-4 5 -2 3 -4
4 3 -1 2 0
-5 -2 -1 1 -3
2 5 0 1 2
4 -2 3 3 0
5 -4 2 3 -1
3 -1 -2 1 5
2 -2 3 2 -2
2 -5 -1 3 2
-4 1 1 2 -1
2 -3 -2 3 2
4 1 2 3 2
1 -2 2 3 -1
-3 -1 2 3 -1
-3 3 3 2 3
3 1 0 3 1
-5 -5 -3 1 10
-3 NA -3 2 6
-5 -4 1 3 -3
2 2 4 3 3
4 -2 2 2 0
-5 5 -1 2 -5
1 3 2 3 2
4 -5 2 1 -6
3 0 1 1 3
4 -3 3 2 -2
4 2 4 3 4
5 1 3 1 8
4 2 -1 3 0
-2 1 4 2 1
-2 -5 -3 1 13
4 -5 0 2 2
4 -3 0 2 2
3 1 -1 1 2
4 -2 0 3 1
-3 -2 3 2 -4
0 0 3 3 0
1 0 -3 3 0
0 -5 -3 3 5
5 5 -3 2 -5
-2 -5 -2 3 2
3 -5 -2 2 6
-1 -2 0 1 -1
-5 5 -2 1 -15
-4 -3 2 1 -10
3 -4 -1 2 3
4 -4 3 3 -2
1 -3 -3 3 3
0 5 3 3 5
-5 2 -1 3 -2
3 -2 0 1 3
-2 -5 -3 2 6
0 -3 1 1 -3
-4 -1 3 1 -7
3 -2 3 1 -3
1 2 -2 3 -1
0 -3 -1 2 1
-5 1 -1 3 -2
4 -1 -1 1 5
0 -3 3 3 -3
-3 -3 -2 2 1
-4 -2 0 2 -2
5 2 0 1 5
2 NA 0 2 1
1 4 0 1 1
-5 -4 -3 2 3
-3 4 -1 1 -7
-4 2 2 2 0
NA 4 1 1 1
5 0 -3 3 1
1 -2 1 3 0
-4 2 1 2 -1
-3 -1 -3 2 0
5 3 -1 2 1
5 2 4 1 13
-4 4 -1 2 -4
-2 0 4 3 0
-3 5 3 3 4
5 -5 1 2 0
3 0 4 2 1
-2 -2 3 1 -8
2 3 4 1 14
3 1 -3 3 0
4 0 -1 2 2
0 3 -2 3 -2
0 2 3 1 6
1 1 -1 2 0
